,year,state,measure,value
4184,2009,New Mexico,LogGDP,10.68333
4185,2010,New Mexico,LogGDP,10.64813
4186,2011,New Mexico,LogGDP,10.64214
4187,2012,New Mexico,LogGDP,10.64553
4188,2013,New Mexico,LogGDP,10.63306
4189,2014,New Mexico,LogGDP,10.66305
4190,2015,New Mexico,LogGDP,10.68235
4191,2005,New York,LogGDP,11.04728
4192,2006,New York,LogGDP,11.03733
4193,2007,New York,LogGDP,11.04011
4194,2008,New York,LogGDP,11.00726
4195,2009,New York,LogGDP,11.04447
4196,2010,New York,LogGDP,11.08925
4197,2011,New York,LogGDP,11.0853
4198,2012,New York,LogGDP,11.12098
4199,2013,New York,LogGDP,11.11448
4200,2014,New York,LogGDP,11.13132
4201,2015,New York,LogGDP,11.14419
4202,2005,North Carolina,LogGDP,10.78823
4203,2006,North Carolina,LogGDP,10.79639
4204,2007,North Carolina,LogGDP,10.78242
4205,2008,North Carolina,LogGDP,10.7885
4206,2009,North Carolina,LogGDP,10.72612
4207,2010,North Carolina,LogGDP,10.72168
4208,2011,North Carolina,LogGDP,10.72484
4209,2012,North Carolina,LogGDP,10.71607
4210,2013,North Carolina,LogGDP,10.71937
4211,2014,North Carolina,LogGDP,10.72807
4212,2015,North Carolina,LogGDP,10.74884
4213,2005,North Dakota,LogGDP,10.77361
4214,2006,North Dakota,LogGDP,10.7704
4215,2007,North Dakota,LogGDP,10.80978
4216,2008,North Dakota,LogGDP,10.88263
4217,2009,North Dakota,LogGDP,10.89999
4218,2010,North Dakota,LogGDP,10.93111
4219,2011,North Dakota,LogGDP,11.02395
4220,2012,North Dakota,LogGDP,11.20353
4221,2013,North Dakota,LogGDP,11.19296
4222,2014,North Dakota,LogGDP,11.24034
4223,2015,North Dakota,LogGDP,11.18647
4224,2005,Ohio,LogGDP,10.79429
4225,2006,Ohio,LogGDP,10.76107
4226,2007,Ohio,LogGDP,10.76247
4227,2008,Ohio,LogGDP,10.753
4228,2009,Ohio,LogGDP,10.69458
4229,2010,Ohio,LogGDP,10.7182
4230,2011,Ohio,LogGDP,10.75067
4231,2012,Ohio,LogGDP,10.75465
4232,2013,Ohio,LogGDP,10.77064
4233,2014,Ohio,LogGDP,10.80352
4234,2015,Ohio,LogGDP,10.81392
4235,2005,Oklahoma,LogGDP,10.63753
4236,2006,Oklahoma,LogGDP,10.66082
4237,2007,Oklahoma,LogGDP,10.66844
4238,2008,Oklahoma,LogGDP,10.69877
4239,2009,Oklahoma,LogGDP,10.67331
4240,2010,Oklahoma,LogGDP,10.65321
4241,2011,Oklahoma,LogGDP,10.68186
4242,2012,Oklahoma,LogGDP,10.72495
4243,2013,Oklahoma,LogGDP,10.73908
4244,2014,Oklahoma,LogGDP,10.78921
4245,2015,Oklahoma,LogGDP,10.81464
4246,2005,Oregon,LogGDP,10.70348
4247,2006,Oregon,LogGDP,10.72266
4248,2007,Oregon,LogGDP,10.72901
4249,2008,Oregon,LogGDP,10.73417
4250,2009,Oregon,LogGDP,10.68194
4251,2010,Oregon,LogGDP,10.69255
4252,2011,Oregon,LogGDP,10.7124
4253,2012,Oregon,LogGDP,10.70883
4254,2013,Oregon,LogGDP,10.70848
4255,2014,Oregon,LogGDP,10.73289
4256,2015,Oregon,LogGDP,10.76963
4257,2005,Pennsylvania,LogGDP,10.80141
4258,2006,Pennsylvania,LogGDP,10.77035
4259,2007,Pennsylvania,LogGDP,10.80418
4260,2008,Pennsylvania,LogGDP,10.82204
4261,2009,Pennsylvania,LogGDP,10.77973
4262,2010,Pennsylvania,LogGDP,10.79909
4263,2011,Pennsylvania,LogGDP,10.81068
4264,2012,Pennsylvania,LogGDP,10.82469
4265,2013,Pennsylvania,LogGDP,10.83936
4266,2014,Pennsylvania,LogGDP,10.85879
4267,2015,Pennsylvania,LogGDP,10.87707
4268,2005,Rhode Island,LogGDP,10.83292
4269,2006,Rhode Island,LogGDP,10.82235
4270,2007,Rhode Island,LogGDP,10.80446
4271,2008,Rhode Island,LogGDP,10.77914
4272,2009,Rhode Island,LogGDP,10.7722
4273,2010,Rhode Island,LogGDP,10.79717
4274,2011,Rhode Island,LogGDP,10.79481
4275,2012,Rhode Island,LogGDP,10.80302
4276,2013,Rhode Island,LogGDP,10.8104
4277,2014,Rhode Island,LogGDP,10.80929
4278,2015,Rhode Island,LogGDP,10.82334
4279,2005,South Carolina,LogGDP,10.60881
4280,2006,South Carolina,LogGDP,10.582
4281,2007,South Carolina,LogGDP,10.5897
4282,2008,South Carolina,LogGDP,10.57058
4283,2009,South Carolina,LogGDP,10.50725
4284,2010,South Carolina,LogGDP,10.51061
4285,2011,South Carolina,LogGDP,10.52441
4286,2012,South Carolina,LogGDP,10.52208
4287,2013,South Carolina,LogGDP,10.53145
4288,2014,South Carolina,LogGDP,10.54342
4289,2015,South Carolina,LogGDP,10.56194
4290,2005,South Dakota,LogGDP,10.78168
4291,2006,South Dakota,LogGDP,10.74995
4292,2007,South Dakota,LogGDP,10.77474
4293,2008,South Dakota,LogGDP,10.80559
4294,2009,South Dakota,LogGDP,10.79769
4295,2010,South Dakota,LogGDP,10.80265
4296,2011,South Dakota,LogGDP,10.85763
4297,2012,South Dakota,LogGDP,10.86154
4298,2013,South Dakota,LogGDP,10.85143
4299,2014,South Dakota,LogGDP,10.853
4300,2015,South Dakota,LogGDP,10.87291
4301,2005,Tennessee,LogGDP,10.72649
4302,2006,Tennessee,LogGDP,10.71338
4303,2007,Tennessee,LogGDP,10.68401
4304,2008,Tennessee,LogGDP,10.68665
4305,2009,Tennessee,LogGDP,10.64001
4306,2010,Tennessee,LogGDP,10.64444
4307,2011,Tennessee,LogGDP,10.66699
4308,2012,Tennessee,LogGDP,10.6907
4309,2013,Tennessee,LogGDP,10.69536
4310,2014,Tennessee,LogGDP,10.70352
4311,2015,Tennessee,LogGDP,10.72636
4312,2005,Texas,LogGDP,10.83695
4313,2006,Texas,LogGDP,10.84904
4314,2007,Texas,LogGDP,10.88385
4315,2008,Texas,LogGDP,10.86748
4316,2009,Texas,LogGDP,10.84553
4317,2010,Texas,LogGDP,10.85009
4318,2011,Texas,LogGDP,10.8655
4319,2012,Texas,LogGDP,10.89971
4320,2013,Texas,LogGDP,10.92702
4321,2014,Texas,LogGDP,10.93493
4322,2015,Texas,LogGDP,10.96616
4323,2005,Utah,LogGDP,10.71364
4324,2006,Utah,LogGDP,10.74841
4325,2007,Utah,LogGDP,10.75925
4326,2008,Utah,LogGDP,10.71721
4327,2009,Utah,LogGDP,10.67773
4328,2010,Utah,LogGDP,10.70144
4329,2011,Utah,LogGDP,10.71666
4330,2012,Utah,LogGDP,10.71623
4331,2013,Utah,LogGDP,10.7248
4332,2014,Utah,LogGDP,10.7402
4333,2015,Utah,LogGDP,10.76173
4334,2005,Vermont,LogGDP,10.70725
4335,2006,Vermont,LogGDP,10.68024
4336,2007,Vermont,LogGDP,10.67223
4337,2008,Vermont,LogGDP,10.69564
4338,2009,Vermont,LogGDP,10.67867
4339,2010,Vermont,LogGDP,10.71239
4340,2011,Vermont,LogGDP,10.73353
4341,2012,Vermont,LogGDP,10.73955
4342,2013,Vermont,LogGDP,10.72501
4343,2014,Vermont,LogGDP,10.72484
4344,2015,Vermont,LogGDP,10.73664
4345,2005,Virginia,LogGDP,10.94391
4346,2006,Virginia,LogGDP,10.92309
4347,2007,Virginia,LogGDP,10.92175
4348,2008,Virginia,LogGDP,10.91158
4349,2009,Virginia,LogGDP,10.89656
4350,2010,Virginia,LogGDP,10.90579
4351,2011,Virginia,LogGDP,10.90674
4352,2012,Virginia,LogGDP,10.90331
4353,2013,Virginia,LogGDP,10.89785
4354,2014,Virginia,LogGDP,10.8876
4355,2015,Virginia,LogGDP,10.89986
4356,2005,Washington,LogGDP,10.93068
4357,2006,Washington,LogGDP,10.92898
4358,2007,Washington,LogGDP,10.97626
4359,2008,Washington,LogGDP,10.97482
4360,2009,Washington,LogGDP,10.93186
4361,2010,Washington,LogGDP,10.94249
4362,2011,Washington,LogGDP,10.947
4363,2012,Washington,LogGDP,10.97029
4364,2013,Washington,LogGDP,10.98487
4365,2014,Washington,LogGDP,11.00597
4366,2015,Washington,LogGDP,11.03218
4367,2005,West Virginia,LogGDP,10.51858
4368,2006,West Virginia,LogGDP,10.50599
4369,2007,West Virginia,LogGDP,10.51084
4370,2008,West Virginia,LogGDP,10.52983
4371,2009,West Virginia,LogGDP,10.52213
4372,2010,West Virginia,LogGDP,10.51643
4373,2011,West Virginia,LogGDP,10.53327
4374,2012,West Virginia,LogGDP,10.52952
4375,2013,West Virginia,LogGDP,10.54101
4376,2014,West Virginia,LogGDP,10.53868
4377,2015,West Virginia,LogGDP,10.53704
4378,2005,Wisconsin,LogGDP,10.79482
4379,2006,Wisconsin,LogGDP,10.77805
4380,2007,Wisconsin,LogGDP,10.77544
4381,2008,Wisconsin,LogGDP,10.75835
4382,2009,Wisconsin,LogGDP,10.72489
4383,2010,Wisconsin,LogGDP,10.74799
4384,2011,Wisconsin,LogGDP,10.76503
4385,2012,Wisconsin,LogGDP,10.77705
4386,2013,Wisconsin,LogGDP,10.78091
4387,2014,Wisconsin,LogGDP,10.79642
4388,2015,Wisconsin,LogGDP,10.80829
4389,2005,Wyoming,LogGDP,11.11066
4390,2006,Wyoming,LogGDP,11.19639
4391,2007,Wyoming,LogGDP,11.25347
4392,2008,Wyoming,LogGDP,11.29023
4393,2009,Wyoming,LogGDP,11.23899
4394,2010,Wyoming,LogGDP,11.16354
4395,2011,Wyoming,LogGDP,11.14676
4396,2012,Wyoming,LogGDP,11.10757
4397,2013,Wyoming,LogGDP,11.09867
4398,2014,Wyoming,LogGDP,11.09758
4399,2015,Wyoming,LogGDP,11.12
4400,2005,Alabama,Age,37.4
4401,2006,Alabama,Age,37.2
4402,2007,Alabama,Age,37.3
4403,2008,Alabama,Age,37.4
4404,2009,Alabama,Age,37.4
4405,2010,Alabama,Age,37.8
4406,2011,Alabama,Age,38.1
4407,2012,Alabama,Age,38.2
4408,2013,Alabama,Age,38.3
4409,2014,Alabama,Age,38.6
4410,2015,Alabama,Age,38.7
4411,2005,Alaska,Age,33.9
4412,2006,Alaska,Age,33.5
4413,2007,Alaska,Age,33.3
4414,2008,Alaska,Age,33.0
4415,2009,Alaska,Age,32.6
4416,2010,Alaska,Age,33.8
4417,2011,Alaska,Age,33.9
4418,2012,Alaska,Age,33.8
4419,2013,Alaska,Age,33.1
4420,2014,Alaska,Age,33.3
4421,2015,Alaska,Age,33.3
4422,2005,Arizona,Age,34.5
4423,2006,Arizona,Age,34.6
4424,2007,Arizona,Age,34.9
4425,2008,Arizona,Age,35.1
4426,2009,Arizona,Age,34.9
4427,2010,Arizona,Age,35.9
4428,2011,Arizona,Age,36.2
4429,2012,Arizona,Age,36.6
4430,2013,Arizona,Age,36.8
4431,2014,Arizona,Age,36.9
4432,2015,Arizona,Age,37.4
4433,2005,Arkansas,Age,37.0
4434,2006,Arkansas,Age,37.1
4435,2007,Arkansas,Age,37.0
4436,2008,Arkansas,Age,37.3
4437,2009,Arkansas,Age,37.1
4438,2010,Arkansas,Age,37.3
4439,2011,Arkansas,Age,37.5
4440,2012,Arkansas,Age,37.6
4441,2013,Arkansas,Age,37.8
4442,2014,Arkansas,Age,37.8
4443,2015,Arkansas,Age,37.9
4444,2005,California,Age,34.4
4445,2006,California,Age,34.4
4446,2007,California,Age,34.7
4447,2008,California,Age,34.9
4448,2009,California,Age,34.9
4449,2010,California,Age,35.2
4450,2011,California,Age,35.4
4451,2012,California,Age,35.5
4452,2013,California,Age,35.7
4453,2014,California,Age,36.0
4454,2015,California,Age,36.2
4455,2005,Colorado,Age,34.7
4456,2006,Colorado,Age,35.4
4457,2007,Colorado,Age,35.7
4458,2008,Colorado,Age,35.8
4459,2009,Colorado,Age,35.7
4460,2010,Colorado,Age,36.0
4461,2011,Colorado,Age,36.2
4462,2012,Colorado,Age,36.2
4463,2013,Colorado,Age,36.4
4464,2014,Colorado,Age,36.3
4465,2015,Colorado,Age,36.4
4466,2005,Connecticut,Age,39.3
4467,2006,Connecticut,Age,39.1
4468,2007,Connecticut,Age,39.1
4469,2008,Connecticut,Age,39.3
4470,2009,Connecticut,Age,39.5
4471,2010,Connecticut,Age,40.0
4472,2011,Connecticut,Age,40.3
4473,2012,Connecticut,Age,40.4
4474,2013,Connecticut,Age,40.5
4475,2014,Connecticut,Age,40.5
4476,2015,Connecticut,Age,40.6
4477,2005,Delaware,Age,37.9
4478,2006,Delaware,Age,37.5
4479,2007,Delaware,Age,37.8
4480,2008,Delaware,Age,38.3
4481,2009,Delaware,Age,38.2
4482,2010,Delaware,Age,38.8
4483,2011,Delaware,Age,39.1
4484,2012,Delaware,Age,39.2
4485,2013,Delaware,Age,39.1
4486,2014,Delaware,Age,39.6
4487,2015,Delaware,Age,39.7
4488,2005,Florida,Age,39.5
4489,2006,Florida,Age,39.8
4490,2007,Florida,Age,40.0
4491,2008,Florida,Age,40.3
4492,2009,Florida,Age,40.1
4493,2010,Florida,Age,40.7
4494,2011,Florida,Age,41.1
4495,2012,Florida,Age,41.1
4496,2013,Florida,Age,41.5
4497,2014,Florida,Age,41.6
4498,2015,Florida,Age,41.8
4499,2005,Georgia,Age,34.3
4500,2006,Georgia,Age,34.6
4501,2007,Georgia,Age,34.8
4502,2008,Georgia,Age,35.0
4503,2009,Georgia,Age,34.6
4504,2010,Georgia,Age,35.4
4505,2011,Georgia,Age,35.5
4506,2012,Georgia,Age,35.7
4507,2013,Georgia,Age,35.9
4508,2014,Georgia,Age,36.1
4509,2015,Georgia,Age,36.4
4510,2005,Hawaii,Age,38.5
4511,2006,Hawaii,Age,37.2
4512,2007,Hawaii,Age,38.1
4513,2008,Hawaii,Age,38.3
4514,2009,Hawaii,Age,37.9
4515,2010,Hawaii,Age,38.7
4516,2011,Hawaii,Age,38.5
4517,2012,Hawaii,Age,38.3
4518,2013,Hawaii,Age,38.1
4519,2014,Hawaii,Age,38.1
4520,2015,Hawaii,Age,37.7
4521,2005,Idaho,Age,34.6
4522,2006,Idaho,Age,34.3
4523,2007,Idaho,Age,34.3
4524,2008,Idaho,Age,34.4
4525,2009,Idaho,Age,34.2
4526,2010,Idaho,Age,34.7
4527,2011,Idaho,Age,35.0
4528,2012,Idaho,Age,35.2
4529,2013,Idaho,Age,35.7
4530,2014,Idaho,Age,35.9
4531,2015,Idaho,Age,35.8
4532,2005,Illinois,Age,35.6
4533,2006,Illinois,Age,35.7
4534,2007,Illinois,Age,35.9
4535,2008,Illinois,Age,36.0
4536,2009,Illinois,Age,36.2
4537,2010,Illinois,Age,36.6
4538,2011,Illinois,Age,36.8
4539,2012,Illinois,Age,37.0
4540,2013,Illinois,Age,37.2
4541,2014,Illinois,Age,37.5
4542,2015,Illinois,Age,37.7
4543,2005,Indiana,Age,36.1
4544,2006,Indiana,Age,36.3
4545,2007,Indiana,Age,36.5
4546,2008,Indiana,Age,36.8
4547,2009,Indiana,Age,36.8
4548,2010,Indiana,Age,36.9
4549,2011,Indiana,Age,37.1
4550,2012,Indiana,Age,37.3
4551,2013,Indiana,Age,37.3
4552,2014,Indiana,Age,37.4
4553,2015,Indiana,Age,37.5
4554,2005,Iowa,Age,38.6
4555,2006,Iowa,Age,37.8
4556,2007,Iowa,Age,38.0
4557,2008,Iowa,Age,38.2
4558,2009,Iowa,Age,38.0
4559,2010,Iowa,Age,38.2
4560,2011,Iowa,Age,38.1
4561,2012,Iowa,Age,38.0
4562,2013,Iowa,Age,38.0
4563,2014,Iowa,Age,38.2
4564,2015,Iowa,Age,38.1
4565,2005,Kansas,Age,36.1
4566,2006,Kansas,Age,36.3
4567,2007,Kansas,Age,36.3
4568,2008,Kansas,Age,36.2
4569,2009,Kansas,Age,35.9
4570,2010,Kansas,Age,36.2
4571,2011,Kansas,Age,36.3
4572,2012,Kansas,Age,36.0
4573,2013,Kansas,Age,36.0
4574,2014,Kansas,Age,36.2
4575,2015,Kansas,Age,36.2
4576,2005,Kentucky,Age,37.5
4577,2006,Kentucky,Age,37.3
4578,2007,Kentucky,Age,37.4
4579,2008,Kentucky,Age,37.8
4580,2009,Kentucky,Age,37.7
4581,2010,Kentucky,Age,38.0
4582,2011,Kentucky,Age,38.2
4583,2012,Kentucky,Age,38.4
4584,2013,Kentucky,Age,38.5
4585,2014,Kentucky,Age,38.5
4586,2015,Kentucky,Age,38.8
4587,2005,Louisiana,Age,35.4
4588,2006,Louisiana,Age,35.6
4589,2007,Louisiana,Age,35.7
4590,2008,Louisiana,Age,35.9
4591,2009,Louisiana,Age,35.6
4592,2010,Louisiana,Age,35.9
4593,2011,Louisiana,Age,35.9
4594,2012,Louisiana,Age,36.0
4595,2013,Louisiana,Age,36.0
4596,2014,Louisiana,Age,36.1
4597,2015,Louisiana,Age,36.4
4598,2005,Maine,Age,41.2
4599,2006,Maine,Age,41.0
4600,2007,Maine,Age,41.7
4601,2008,Maine,Age,41.9
4602,2009,Maine,Age,42.2
4603,2010,Maine,Age,42.7
4604,2011,Maine,Age,43.2
4605,2012,Maine,Age,43.5
4606,2013,Maine,Age,44.0
4607,2014,Maine,Age,44.1
4608,2015,Maine,Age,44.6
4609,2005,Maryland,Age,37.1
4610,2006,Maryland,Age,37.3
4611,2007,Maryland,Age,37.4
4612,2008,Maryland,Age,37.6
4613,2009,Maryland,Age,37.7
4614,2010,Maryland,Age,38.0
4615,2011,Maryland,Age,38.0
4616,2012,Maryland,Age,38.1
4617,2013,Maryland,Age,38.2
4618,2014,Maryland,Age,38.3
4619,2015,Maryland,Age,38.3
4620,2005,Massachusetts,Age,38.2
4621,2006,Massachusetts,Age,38.3
4622,2007,Massachusetts,Age,38.5
4623,2008,Massachusetts,Age,38.7
4624,2009,Massachusetts,Age,39.0
4625,2010,Massachusetts,Age,39.1
4626,2011,Massachusetts,Age,39.3
4627,2012,Massachusetts,Age,39.5
4628,2013,Massachusetts,Age,39.4
4629,2014,Massachusetts,Age,39.4
4630,2015,Massachusetts,Age,39.4
4631,2005,Michigan,Age,36.9
4632,2006,Michigan,Age,37.3
4633,2007,Michigan,Age,37.6
4634,2008,Michigan,Age,38.0
4635,2009,Michigan,Age,38.5
4636,2010,Michigan,Age,39.0
4637,2011,Michigan,Age,39.2
4638,2012,Michigan,Age,39.5
4639,2013,Michigan,Age,39.6
4640,2014,Michigan,Age,39.6
4641,2015,Michigan,Age,39.7
4642,2005,Minnesota,Age,36.7
4643,2006,Minnesota,Age,36.8
4644,2007,Minnesota,Age,37.1
4645,2008,Minnesota,Age,37.4
4646,2009,Minnesota,Age,37.5
4647,2010,Minnesota,Age,37.5
4648,2011,Minnesota,Age,37.6
4649,2012,Minnesota,Age,37.6
4650,2013,Minnesota,Age,37.7
4651,2014,Minnesota,Age,37.8
4652,2015,Minnesota,Age,37.9
4653,2005,Mississippi,Age,35.5
4654,2006,Mississippi,Age,35.4
4655,2007,Mississippi,Age,35.4
4656,2008,Mississippi,Age,35.5
4657,2009,Mississippi,Age,35.1
4658,2010,Mississippi,Age,36.1
4659,2011,Mississippi,Age,36.1
4660,2012,Mississippi,Age,36.2
4661,2013,Mississippi,Age,36.6
4662,2014,Mississippi,Age,36.7
4663,2015,Mississippi,Age,37.0
4664,2005,Missouri,Age,37.4
4665,2006,Missouri,Age,37.2
4666,2007,Missouri,Age,37.5
4667,2008,Missouri,Age,37.6
4668,2009,Missouri,Age,37.6
4669,2010,Missouri,Age,38.0
4670,2011,Missouri,Age,38.0
4671,2012,Missouri,Age,38.2
4672,2013,Missouri,Age,38.1
4673,2014,Missouri,Age,38.5
4674,2015,Missouri,Age,38.4
4675,2005,Montana,Age,40.2
4676,2006,Montana,Age,39.5
4677,2007,Montana,Age,39.1
4678,2008,Montana,Age,39.1
4679,2009,Montana,Age,39.3
4680,2010,Montana,Age,40.1
4681,2011,Montana,Age,39.7
4682,2012,Montana,Age,40.2
4683,2013,Montana,Age,39.6
4684,2014,Montana,Age,39.6
4685,2015,Montana,Age,39.9
4686,2005,Nebraska,Age,36.2
4687,2006,Nebraska,Age,36.0
4688,2007,Nebraska,Age,36.1
4689,2008,Nebraska,Age,36.3
4690,2009,Nebraska,Age,35.8
4691,2010,Nebraska,Age,36.3
4692,2011,Nebraska,Age,36.3
4693,2012,Nebraska,Age,36.3
4694,2013,Nebraska,Age,36.3
4695,2014,Nebraska,Age,36.2
4696,2015,Nebraska,Age,36.1
4697,2005,Nevada,Age,35.2
4698,2006,Nevada,Age,35.6
4699,2007,Nevada,Age,35.7
4700,2008,Nevada,Age,35.9
4701,2009,Nevada,Age,35.5
4702,2010,Nevada,Age,36.3
4703,2011,Nevada,Age,36.7
4704,2012,Nevada,Age,36.8
4705,2013,Nevada,Age,37.1
4706,2014,Nevada,Age,37.4
4707,2015,Nevada,Age,37.8
4708,2005,New Hampshire,Age,39.5
4709,2006,New Hampshire,Age,39.3
4710,2007,New Hampshire,Age,39.8
4711,2008,New Hampshire,Age,40.3
4712,2009,New Hampshire,Age,40.4
4713,2010,New Hampshire,Age,41.3
4714,2011,New Hampshire,Age,41.5
4715,2012,New Hampshire,Age,41.9
4716,2013,New Hampshire,Age,42.3
4717,2014,New Hampshire,Age,42.5
4718,2015,New Hampshire,Age,42.8
4719,2005,New Jersey,Age,38.0
4720,2006,New Jersey,Age,38.2
4721,2007,New Jersey,Age,38.4
4722,2008,New Jersey,Age,38.7
4723,2009,New Jersey,Age,38.7
4724,2010,New Jersey,Age,39.0
4725,2011,New Jersey,Age,39.2
4726,2012,New Jersey,Age,39.4
4727,2013,New Jersey,Age,39.4
4728,2014,New Jersey,Age,39.4
4729,2015,New Jersey,Age,39.6
4730,2005,New Mexico,Age,36.2
4731,2006,New Mexico,Age,35.2
4732,2007,New Mexico,Age,36.0
4733,2008,New Mexico,Age,36.0
4734,2009,New Mexico,Age,35.5
4735,2010,New Mexico,Age,36.7
4736,2011,New Mexico,Age,36.6
4737,2012,New Mexico,Age,36.8
4738,2013,New Mexico,Age,36.9
4739,2014,New Mexico,Age,37.2
4740,2015,New Mexico,Age,37.4
4741,2005,New York,Age,37.5
4742,2006,New York,Age,37.4
4743,2007,New York,Age,37.7
4744,2008,New York,Age,38.0
4745,2009,New York,Age,38.1
4746,2010,New York,Age,38.0
4747,2011,New York,Age,38.1
4748,2012,New York,Age,38.1
4749,2013,New York,Age,38.2
4750,2014,New York,Age,38.2
4751,2015,New York,Age,38.3
4752,2005,North Carolina,Age,36.2
4753,2006,North Carolina,Age,36.6
4754,2007,North Carolina,Age,36.8
4755,2008,North Carolina,Age,37.0
4756,2009,North Carolina,Age,36.9
4757,2010,North Carolina,Age,37.3
4758,2011,North Carolina,Age,37.7
4759,2012,North Carolina,Age,37.8
4760,2013,North Carolina,Age,37.9
4761,2014,North Carolina,Age,38.3
4762,2015,North Carolina,Age,38.4
4763,2005,North Dakota,Age,39.1
4764,2006,North Dakota,Age,37.1
4765,2007,North Dakota,Age,37.1
4766,2008,North Dakota,Age,37.0
4767,2009,North Dakota,Age,37.0
4768,2010,North Dakota,Age,37.4
4769,2011,North Dakota,Age,36.6
4770,2012,North Dakota,Age,36.2
4771,2013,North Dakota,Age,35.5
4772,2014,North Dakota,Age,35.1
4773,2015,North Dakota,Age,34.9
4774,2005,Ohio,Age,37.6
4775,2006,Ohio,Age,37.6
4776,2007,Ohio,Age,37.8
4777,2008,Ohio,Age,38.2
4778,2009,Ohio,Age,38.5
4779,2010,Ohio,Age,38.9
4780,2011,Ohio,Age,39.1
4781,2012,Ohio,Age,39.3
4782,2013,Ohio,Age,39.3
4783,2014,Ohio,Age,39.4
4784,2015,Ohio,Age,39.3
4785,2005,Oklahoma,Age,36.5
4786,2006,Oklahoma,Age,36.2
4787,2007,Oklahoma,Age,36.1
4788,2008,Oklahoma,Age,36.3
4789,2009,Oklahoma,Age,35.7
4790,2010,Oklahoma,Age,36.3
4791,2011,Oklahoma,Age,36.3
4792,2012,Oklahoma,Age,36.3
4793,2013,Oklahoma,Age,36.2
4794,2014,Oklahoma,Age,36.2
4795,2015,Oklahoma,Age,36.3
4796,2005,Oregon,Age,37.0
4797,2006,Oregon,Age,37.6
4798,2007,Oregon,Age,37.9
4799,2008,Oregon,Age,38.0
4800,2009,Oregon,Age,38.0
4801,2010,Oregon,Age,38.5
4802,2011,Oregon,Age,38.7
4803,2012,Oregon,Age,38.9
4804,2013,Oregon,Age,39.1
4805,2014,Oregon,Age,39.3
4806,2015,Oregon,Age,39.1
4807,2005,Pennsylvania,Age,39.7
4808,2006,Pennsylvania,Age,39.6
4809,2007,Pennsylvania,Age,39.7
4810,2008,Pennsylvania,Age,40.0
4811,2009,Pennsylvania,Age,39.9
4812,2010,Pennsylvania,Age,40.2
4813,2011,Pennsylvania,Age,40.3
4814,2012,Pennsylvania,Age,40.5
4815,2013,Pennsylvania,Age,40.6
4816,2014,Pennsylvania,Age,40.7
4817,2015,Pennsylvania,Age,40.7
4818,2005,Rhode Island,Age,38.4
4819,2006,Rhode Island,Age,38.4
4820,2007,Rhode Island,Age,38.3
4821,2008,Rhode Island,Age,38.8
4822,2009,Rhode Island,Age,39.4
4823,2010,Rhode Island,Age,39.6
4824,2011,Rhode Island,Age,39.5
4825,2012,Rhode Island,Age,39.8
4826,2013,Rhode Island,Age,39.9
4827,2014,Rhode Island,Age,39.8
4828,2015,Rhode Island,Age,39.7
4829,2005,South Carolina,Age,37.1
4830,2006,South Carolina,Age,37.1
4831,2007,South Carolina,Age,37.4
4832,2008,South Carolina,Age,37.6
4833,2009,South Carolina,Age,37.5
4834,2010,South Carolina,Age,37.8
4835,2011,South Carolina,Age,38.0
4836,2012,South Carolina,Age,38.3
4837,2013,South Carolina,Age,38.6
4838,2014,South Carolina,Age,38.8
4839,2015,South Carolina,Age,39.0
4840,2005,South Dakota,Age,37.0
4841,2006,South Dakota,Age,37.3
4842,2007,South Dakota,Age,37.1
4843,2008,South Dakota,Age,37.6
4844,2009,South Dakota,Age,36.8
4845,2010,South Dakota,Age,37.3
4846,2011,South Dakota,Age,37.1
4847,2012,South Dakota,Age,36.7
4848,2013,South Dakota,Age,36.6
4849,2014,South Dakota,Age,36.6
4850,2015,South Dakota,Age,36.9
4851,2005,Tennessee,Age,37.3
4852,2006,Tennessee,Age,37.2
4853,2007,Tennessee,Age,37.5
4854,2008,Tennessee,Age,37.7
4855,2009,Tennessee,Age,37.7
4856,2010,Tennessee,Age,38.0
4857,2011,Tennessee,Age,38.3
4858,2012,Tennessee,Age,38.2
4859,2013,Tennessee,Age,38.5
4860,2014,Tennessee,Age,38.6
4861,2015,Tennessee,Age,38.7
4862,2005,Texas,Age,33.2
4863,2006,Texas,Age,33.1
4864,2007,Texas,Age,33.2
4865,2008,Texas,Age,33.2
4866,2009,Texas,Age,33.1
4867,2010,Texas,Age,33.6
4868,2011,Texas,Age,33.7
4869,2012,Texas,Age,33.9
4870,2013,Texas,Age,34.0
4871,2014,Texas,Age,34.3
4872,2015,Texas,Age,34.4
4873,2005,Utah,Age,28.5
4874,2006,Utah,Age,28.4
4875,2007,Utah,Age,28.4
4876,2008,Utah,Age,28.7
4877,2009,Utah,Age,28.9
4878,2010,Utah,Age,29.2
4879,2011,Utah,Age,29.6
4880,2012,Utah,Age,29.9
4881,2013,Utah,Age,30.2
4882,2014,Utah,Age,30.5
4883,2015,Utah,Age,30.6
4884,2005,Vermont,Age,40.7
4885,2006,Vermont,Age,40.6
4886,2007,Vermont,Age,40.6
4887,2008,Vermont,Age,41.5
4888,2009,Vermont,Age,41.5
4889,2010,Vermont,Age,41.5
4890,2011,Vermont,Age,42.0
4891,2012,Vermont,Age,42.4
4892,2013,Vermont,Age,42.5
4893,2014,Vermont,Age,42.8
4894,2015,Vermont,Age,43.1
4895,2005,Virginia,Age,37.2
