,state,year,population,113 Cause Name,measure,value,Age-adjusted Death Rate
2637,Ohio,2009,"11,528,896","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,10.200456314290632,10
2638,Ohio,2009,"11,528,896",Malignant neoplasms (C00-C97),Cancer,218.13884000688356,190.5
2639,Ohio,2009,"11,528,896","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,16.558393795902052,14.4
2640,Oklahoma,2009,"3,717,572","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,61.43794928517861,61.2
2641,Oklahoma,2009,"3,717,572",All Causes,All causes,957.6411700970418,903.8
2642,Oklahoma,2009,"3,717,572",Alzheimer's disease (G30),Alzheimer's disease,26.710982329326775,25.8
2643,Oklahoma,2009,"3,717,572",Cerebrovascular diseases (I60-I69),Stroke,52.749482726898094,50.1
2644,Oklahoma,2009,"3,717,572",Chronic lower respiratory diseases (J40-J47),CLRD,69.8036245162165,65.1
2645,Oklahoma,2009,"3,717,572",Diabetes mellitus (E10-E14),Diabetes,30.826571751670176,28.7
2646,Oklahoma,2009,"3,717,572","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,247.52714944054884,232.6
2647,Oklahoma,2009,"3,717,572",Influenza and pneumonia (J09-J18),Influenza and pneumonia,23.64446472052189,22.6
2648,Oklahoma,2009,"3,717,572","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,15.251890212213778,15.3
2649,Oklahoma,2009,"3,717,572",Malignant neoplasms (C00-C97),Cancer,205.48357906719764,189.2
2650,Oklahoma,2009,"3,717,572","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,17.13483962112906,16.2
2651,Oregon,2009,"3,808,600","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,41.957674736123515,39.3
2652,Oregon,2009,"3,808,600",All Causes,All causes,830.6464317597017,728.4
2653,Oregon,2009,"3,808,600",Alzheimer's disease (G30),Alzheimer's disease,31.822717008874655,27.3
2654,Oregon,2009,"3,808,600",Cerebrovascular diseases (I60-I69),Stroke,50.2021740272016,43.5
2655,Oregon,2009,"3,808,600",Chronic lower respiratory diseases (J40-J47),CLRD,51.016121409441794,45.3
2656,Oregon,2009,"3,808,600",Diabetes mellitus (E10-E14),Diabetes,28.173081972378302,24.8
2657,Oregon,2009,"3,808,600","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,164.41737121251904,141.2
2658,Oregon,2009,"3,808,600",Influenza and pneumonia (J09-J18),Influenza and pneumonia,13.311978154702516,11.7
2659,Oregon,2009,"3,808,600","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,16.909100456860788,16.2
2660,Oregon,2009,"3,808,600",Malignant neoplasms (C00-C97),Cancer,196.58142099459118,172.7
2661,Oregon,2009,"3,808,600","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,10.161214094417897,8.9
2662,Pennsylvania,2009,"12,666,858","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,43.23882055044747,39.4
2663,Pennsylvania,2009,"12,666,858",All Causes,All causes,985.0903831084236,775.3
2664,Pennsylvania,2009,"12,666,858",Alzheimer's disease (G30),Alzheimer's disease,28.00220859821749,20
2665,Pennsylvania,2009,"12,666,858",Cerebrovascular diseases (I60-I69),Stroke,54.01497356329407,40.7
2666,Pennsylvania,2009,"12,666,858",Chronic lower respiratory diseases (J40-J47),CLRD,50.77818035064418,39.6
2667,Pennsylvania,2009,"12,666,858",Diabetes mellitus (E10-E14),Diabetes,25.68908564381159,20.3
2668,Pennsylvania,2009,"12,666,858","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,254.97246436330144,193.8
2669,Pennsylvania,2009,"12,666,858",Influenza and pneumonia (J09-J18),Influenza and pneumonia,20.53390035634725,15.6
2670,Pennsylvania,2009,"12,666,858","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,12.87612129227311,12.2
2671,Pennsylvania,2009,"12,666,858",Malignant neoplasms (C00-C97),Cancer,228.00445066961356,182.5
2672,Pennsylvania,2009,"12,666,858","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,24.11016212544579,18.4
2673,Rhode Island,2009,"1,053,646","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,40.6208536833054,36.1
2674,Rhode Island,2009,"1,053,646",All Causes,All causes,891.6657017632108,711
2675,Rhode Island,2009,"1,053,646",Alzheimer's disease (G30),Alzheimer's disease,30.46564026247905,21.7
2676,Rhode Island,2009,"1,053,646",Cerebrovascular diseases (I60-I69),Stroke,40.71576221994864,31.4
2677,Rhode Island,2009,"1,053,646",Chronic lower respiratory diseases (J40-J47),CLRD,48.49826222469406,39.8
2678,Rhode Island,2009,"1,053,646",Diabetes mellitus (E10-E14),Diabetes,20.215518305009464,16.6
2679,Rhode Island,2009,"1,053,646","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,228.8244818468442,173.8
2680,Rhode Island,2009,"1,053,646",Influenza and pneumonia (J09-J18),Influenza and pneumonia,21.069695134798593,16.1
2681,Rhode Island,2009,"1,053,646","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,11.199207323901955,10.8
2682,Rhode Island,2009,"1,053,646",Malignant neoplasms (C00-C97),Cancer,210.69695134798596,174.9
2683,Rhode Island,2009,"1,053,646","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,18.032621962215014,13.7
2684,South Carolina,2009,"4,589,872","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,48.56344577800863,48
2685,South Carolina,2009,"4,589,872",All Causes,All causes,881.2664056862588,846.9
2686,South Carolina,2009,"4,589,872",Alzheimer's disease (G30),Alzheimer's disease,32.20133371911025,33.4
2687,South Carolina,2009,"4,589,872",Cerebrovascular diseases (I60-I69),Stroke,52.28903986864994,51.3
2688,South Carolina,2009,"4,589,872",Chronic lower respiratory diseases (J40-J47),CLRD,50.48071057319246,48.2
2689,South Carolina,2009,"4,589,872",Diabetes mellitus (E10-E14),Diabetes,24.57584873826547,23.1
2690,South Carolina,2009,"4,589,872","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,197.56542230371568,189.5
2691,South Carolina,2009,"4,589,872",Influenza and pneumonia (J09-J18),Influenza and pneumonia,16.536408858460543,16.4
2692,South Carolina,2009,"4,589,872","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,13.486214866122628,13
2693,South Carolina,2009,"4,589,872",Malignant neoplasms (C00-C97),Cancer,198.76371280070558,182.8
2694,South Carolina,2009,"4,589,872","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,19.45588025112683,18.8
2695,South Dakota,2009,"807,067","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,43.24300212993469,40.7
2696,South Dakota,2009,"807,067",All Causes,All causes,857.7974319356385,706.2
2697,South Dakota,2009,"807,067",Alzheimer's disease (G30),Alzheimer's disease,49.93389644230281,36.8
2698,South Dakota,2009,"807,067",Cerebrovascular diseases (I60-I69),Stroke,51.7924781957384,40.2
2699,South Dakota,2009,"807,067",Chronic lower respiratory diseases (J40-J47),CLRD,54.51839810077726,44.9
2700,South Dakota,2009,"807,067",Diabetes mellitus (E10-E14),Diabetes,25.028900946265924,21.1
2701,South Dakota,2009,"807,067","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,220.30389050723176,173.3
2702,South Dakota,2009,"807,067",Influenza and pneumonia (J09-J18),Influenza and pneumonia,16.603330330691257,12.9
2703,South Dakota,2009,"807,067","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,15.98380307954606,16.3
2704,South Dakota,2009,"807,067",Malignant neoplasms (C00-C97),Cancer,186.22989169424596,158.7
2705,South Dakota,2009,"807,067","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,12.638355923362,10.1
2706,Tennessee,2009,"6,306,019","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,51.23676284514842,50.6
2707,Tennessee,2009,"6,306,019",All Causes,All causes,924.3232537041198,885.6
2708,Tennessee,2009,"6,306,019",Alzheimer's disease (G30),Alzheimer's disease,34.93487729738842,35.4
2709,Tennessee,2009,"6,306,019",Cerebrovascular diseases (I60-I69),Stroke,50.04742294623597,48.7
2710,Tennessee,2009,"6,306,019",Chronic lower respiratory diseases (J40-J47),CLRD,55.550102211870914,52.9
2711,Tennessee,2009,"6,306,019",Diabetes mellitus (E10-E14),Diabetes,27.893985095826704,26.2
2712,Tennessee,2009,"6,306,019","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,226.08558585059765,216.5
2713,Tennessee,2009,"6,306,019",Influenza and pneumonia (J09-J18),Influenza and pneumonia,22.04243279317744,21.6
2714,Tennessee,2009,"6,306,019","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,15.017398456934558,14.6
2715,Tennessee,2009,"6,306,019",Malignant neoplasms (C00-C97),Cancer,213.79574022850232,197.5
2716,Tennessee,2009,"6,306,019","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,15.049114187572224,14.5
2717,Texas,2009,"24,801,761","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,37.69490400298592,40.2
2718,Texas,2009,"24,801,761",All Causes,All causes,658.2153581755747,772.1
2719,Texas,2009,"24,801,761",Alzheimer's disease (G30),Alzheimer's disease,20.417905002793955,26.6
2720,Texas,2009,"24,801,761",Cerebrovascular diseases (I60-I69),Stroke,36.84012598944083,45.2
2721,Texas,2009,"24,801,761",Chronic lower respiratory diseases (J40-J47),CLRD,34.87252376958233,42.6
2722,Texas,2009,"24,801,761",Diabetes mellitus (E10-E14),Diabetes,19.647798396250977,22.8
2723,Texas,2009,"24,801,761","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,153.52538878186917,184.1
2724,Texas,2009,"24,801,761",Influenza and pneumonia (J09-J18),Influenza and pneumonia,13.656288357911361,16.5
2725,Texas,2009,"24,801,761","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,11.325808679472397,11.6
2726,Texas,2009,"24,801,761",Malignant neoplasms (C00-C97),Cancer,143.50190698152443,164.4
2727,Texas,2009,"24,801,761","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,14.894103688846934,17.9
2728,Utah,2009,"2,723,421","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,33.00995329036532,38.2
2729,Utah,2009,"2,723,421",All Causes,All causes,519.1264956831867,686.5
2730,Utah,2009,"2,723,421",Alzheimer's disease (G30),Alzheimer's disease,13.62257249246444,19.6
2731,Utah,2009,"2,723,421",Cerebrovascular diseases (I60-I69),Stroke,27.098270887975087,37.6
2732,Utah,2009,"2,723,421",Chronic lower respiratory diseases (J40-J47),CLRD,21.33346258253865,29.5
2733,Utah,2009,"2,723,421",Diabetes mellitus (E10-E14),Diabetes,17.000676722401714,22.6
2734,Utah,2009,"2,723,421","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,103.28920868275598,142.2
2735,Utah,2009,"2,723,421",Influenza and pneumonia (J09-J18),Influenza and pneumonia,12.190550047164944,16.3
2736,Utah,2009,"2,723,421","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,16.486617383063432,17.9
2737,Utah,2009,"2,723,421",Malignant neoplasms (C00-C97),Cancer,93.81582942923625,124.7
2738,Utah,2009,"2,723,421","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,7.784327138551109,10.7
2739,Vermont,2009,"624,817","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,49.29443341010248,43.5
2740,Vermont,2009,"624,817",All Causes,All causes,805.6759019040775,683.2
2741,Vermont,2009,"624,817",Alzheimer's disease (G30),Alzheimer's disease,30.408903727011268,25.5
2742,Vermont,2009,"624,817",Cerebrovascular diseases (I60-I69),Stroke,35.37035644036574,29.7
2743,Vermont,2009,"624,817",Chronic lower respiratory diseases (J40-J47),CLRD,58.25705766648475,49.3
2744,Vermont,2009,"624,817",Diabetes mellitus (E10-E14),Diabetes,22.88670122611901,19.2
2745,Vermont,2009,"624,817","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,187.4148750754221,156.1
2746,Vermont,2009,"624,817",Influenza and pneumonia (J09-J18),Influenza and pneumonia,8.322436809497821,7
2747,Vermont,2009,"624,817","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,13.924076969736738,13
2748,Vermont,2009,"624,817",Malignant neoplasms (C00-C97),Cancer,200.69876459827438,169.2
2749,Vermont,2009,"624,817","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,7.842296224334485,6.8
2750,Virginia,2009,"7,925,937","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,33.08126219019909,33.3
2751,Virginia,2009,"7,925,937",All Causes,All causes,740.0134520372796,750.8
2752,Virginia,2009,"7,925,937",Alzheimer's disease (G30),Alzheimer's disease,21.928006745448517,23.5
2753,Virginia,2009,"7,925,937",Cerebrovascular diseases (I60-I69),Stroke,40.928914776890096,42.5
2754,Virginia,2009,"7,925,937",Chronic lower respiratory diseases (J40-J47),CLRD,38.01443286768492,39.6
2755,Virginia,2009,"7,925,937",Diabetes mellitus (E10-E14),Diabetes,19.6822154907363,19.5
2756,Virginia,2009,"7,925,937","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,169.02733392909886,172
2757,Virginia,2009,"7,925,937",Influenza and pneumonia (J09-J18),Influenza and pneumonia,15.606987539769746,16.3
2758,Virginia,2009,"7,925,937","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,12.149983024089138,11.7
2759,Virginia,2009,"7,925,937",Malignant neoplasms (C00-C97),Cancer,178.17451741037053,176.2
2760,Virginia,2009,"7,925,937","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,19.190160103467893,19.7
2761,Washington,2009,"6,667,426","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,40.43539440857686,39.4
2762,Washington,2009,"6,667,426",All Causes,All causes,723.9675400971829,708.4
2763,Washington,2009,"6,667,426",Alzheimer's disease (G30),Alzheimer's disease,45.14485800067372,44.6
2764,Washington,2009,"6,667,426",Cerebrovascular diseases (I60-I69),Stroke,38.860573780646384,38.6
2765,Washington,2009,"6,667,426",Chronic lower respiratory diseases (J40-J47),CLRD,43.98998954019137,44.3
2766,Washington,2009,"6,667,426",Diabetes mellitus (E10-E14),Diabetes,23.307345293371085,22.8
2767,Washington,2009,"6,667,426","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,158.39695858641699,153.9
2768,Washington,2009,"6,667,426",Influenza and pneumonia (J09-J18),Influenza and pneumonia,10.918756353651318,10.6
2769,Washington,2009,"6,667,426","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,13.813426650704484,13.3
2770,Washington,2009,"6,667,426",Malignant neoplasms (C00-C97),Cancer,178.8096335827349,174.9
2771,Washington,2009,"6,667,426","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,7.634130472539177,7.5
2772,West Virginia,2009,"1,847,775","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,50.98023298291188,48.2
2773,West Virginia,2009,"1,847,775",All Causes,All causes,1157.3919984846639,947.7
2774,West Virginia,2009,"1,847,775",Alzheimer's disease (G30),Alzheimer's disease,30.46907767450041,24.9
2775,West Virginia,2009,"1,847,775",Cerebrovascular diseases (I60-I69),Stroke,58.06984075442086,46.7
2776,West Virginia,2009,"1,847,775",Chronic lower respiratory diseases (J40-J47),CLRD,80.63752350800287,63.9
2777,West Virginia,2009,"1,847,775",Diabetes mellitus (E10-E14),Diabetes,40.372880897295396,32
2778,West Virginia,2009,"1,847,775","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,272.65224391497884,219.6
2779,West Virginia,2009,"1,847,775",Influenza and pneumonia (J09-J18),Influenza and pneumonia,23.974780479225014,19.7
2780,West Virginia,2009,"1,847,775","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,13.692143253372299,13.1
2781,West Virginia,2009,"1,847,775",Malignant neoplasms (C00-C97),Cancer,259.0142198049005,204.2
2782,West Virginia,2009,"1,847,775","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,27.276048220156675,21.9
2783,Wisconsin,2009,"5,669,264","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,43.1978471985076,40
2784,Wisconsin,2009,"5,669,264",All Causes,All causes,806.0481924990617,703
2785,Wisconsin,2009,"5,669,264",Alzheimer's disease (G30),Alzheimer's disease,28.416387030133013,23.3
2786,Wisconsin,2009,"5,669,264",Cerebrovascular diseases (I60-I69),Stroke,44.11507384380054,37.7
2787,Wisconsin,2009,"5,669,264",Chronic lower respiratory diseases (J40-J47),CLRD,43.4095148858829,38.5
2788,Wisconsin,2009,"5,669,264",Diabetes mellitus (E10-E14),Diabetes,19.579261082214554,17.2
2789,Wisconsin,2009,"5,669,264","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,191.1006437519932,163.1
2790,Wisconsin,2009,"5,669,264",Influenza and pneumonia (J09-J18),Influenza and pneumonia,17.268555495034278,14.6
2791,Wisconsin,2009,"5,669,264","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,12.770617138309312,12.5
2792,Wisconsin,2009,"5,669,264",Malignant neoplasms (C00-C97),Cancer,191.66509091832734,169.5
2793,Wisconsin,2009,"5,669,264","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,17.53314010425339,15.1
2794,Wyoming,2009,"559,851","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,53.40706723753284,53.7
2795,Wyoming,2009,"559,851",All Causes,All causes,765.024979860713,769.6
2796,Wyoming,2009,"559,851",Alzheimer's disease (G30),Alzheimer's disease,24.292177740148716,25.8
2797,Wyoming,2009,"559,851",Cerebrovascular diseases (I60-I69),Stroke,41.61821627540185,42.6
2798,Wyoming,2009,"559,851",Chronic lower respiratory diseases (J40-J47),CLRD,55.371875731221344,57.2
2799,Wyoming,2009,"559,851",Diabetes mellitus (E10-E14),Diabetes,18.754990167026584,18.1
2800,Wyoming,2009,"559,851","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,172.1886716287012,172.1
2801,Wyoming,2009,"559,851",Influenza and pneumonia (J09-J18),Influenza and pneumonia,25.36389146397881,26.7
2802,Wyoming,2009,"559,851","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,19.826703890856674,20.4
2803,Wyoming,2009,"559,851",Malignant neoplasms (C00-C97),Cancer,167.1873409174941,164.7
2804,Wyoming,2009,"559,851","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,13.575040501847813,14
2805,Alabama,2010,"4,785,437","Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,50.02677916353302,49.6
2806,Alabama,2010,"4,785,437",All Causes,All causes,1003.837267108521,939.7
2807,Alabama,2010,"4,785,437",Alzheimer's disease (G30),Alzheimer's disease,31.825724588997826,31.2
2808,Alabama,2010,"4,785,437",Cerebrovascular diseases (I60-I69),Stroke,54.72854412251169,51.6
2809,Alabama,2010,"4,785,437",Chronic lower respiratory diseases (J40-J47),CLRD,59.89003721081272,55.4
2810,Alabama,2010,"4,785,437",Diabetes mellitus (E10-E14),Diabetes,27.207546562623225,25
2811,Alabama,2010,"4,785,437","Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,252.49522666372997,236
2812,Alabama,2010,"4,785,437",Influenza and pneumonia (J09-J18),Influenza and pneumonia,19.684722628257354,18.7
2813,Alabama,2010,"4,785,437","Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,14.188881809540069,14
